article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,text_to_embed,image_url
0817378001,0817378,Fudge dress,265,Dress,Garment Full body,1010016,Solid,23,Dark Yellow,7,Medium,3,Orange,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Calf-length dress in an airy weave with a collar, buttons down the front and a yoke at the back. Long sleeves with wide, buttoned cuffs, chest pockets, and patch front pockets with a button. Covered elastication at the waist and a gently flared skirt with a slit at the front. Unlined.","Fudge dress Dress Garment Full body Solid Dark Yellow Medium Orange Blouse & Dress Ladieswear Ladieswear Womens Trend Blouses Calf-length dress in an airy weave with a collar, buttons down the front and a yoke at the back. Long sleeves with wide, buttoned cuffs, chest pockets, and patch front pockets with a button. Covered elastication at the waist and a gently flared skirt with a slit at the front. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/081/0817378001.jpg
0887164003,0887164,POW Maddie Lace dress,265,Dress,Garment Full body,1010021,Lace,43,Dark Red,4,Dark,18,Red,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Calf-length dress in lace with short, scallop-edged cap sleeves and an opening with a button at the back of the neck. Concealed zip at the back, a seam at the waist and a gently flared skirt with pleats at the top. Partly lined.","POW Maddie Lace dress Dress Garment Full body Lace Dark Red Dark Red Jersey Ladieswear Ladieswear H&M+ Jersey Fancy Calf-length dress in lace with short, scallop-edged cap sleeves and an opening with a button at the back of the neck. Concealed zip at the back, a seam at the waist and a gently flared skirt with pleats at the top. Partly lined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/088/0887164003.jpg
0509015006,0509015,Louise nursing dress,265,Dress,Garment Full body,1010016,Solid,72,Blue,2,Medium Dusty,2,Blue,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Fitted nursing dress in cotton-blend jersey with short sleeves and a practical inner top for easier nursing access. The cotton content of the dress is organic.,Louise nursing dress Dress Garment Full body Solid Blue Medium Dusty Blue Jersey Ladieswear Ladieswear Mama Jersey Fancy Fitted nursing dress in cotton-blend jersey with short sleeves and a practical inner top for easier nursing access. The cotton content of the dress is organic.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/050/0509015006.jpg
0528232001,0528232,Miranda wrap,265,Dress,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Knee-length, V-neck dress in a woven fabric with decorative pleats on the shoulders, short sleeves, a wrapover front and wide tie at the waist. Unlined.","Miranda wrap Dress Garment Full body Solid Black Dark Black Woven top Ladieswear Ladieswear H&M+ Blouses Knee-length, V-neck dress in a woven fabric with decorative pleats on the shoulders, short sleeves, a wrapover front and wide tie at the waist. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/052/0528232001.jpg
0575839001,0575839,Milk dress,265,Dress,Garment Full body,1010001,All over pattern,09,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in woven fabric with a round neckline and opening with a button at the back of the neck. Long sleeves with narrow cuffs and ties, a yoke with concealed pleats at the back, and side pockets.","Milk dress Dress Garment Full body All over pattern Black Dark Black Dress Ladieswear Ladieswear Womens Everyday Collection Dresses Ladies Short dress in woven fabric with a round neckline and opening with a button at the back of the neck. Long sleeves with narrow cuffs and ties, a yoke with concealed pleats at the back, and side pockets.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/057/0575839001.jpg
0611235001,0611235,Twister,265,Dress,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Calf-length jersey dress with draped sides, short cap sleeves with sewn-in turn-ups, and gathers at one side.","Twister Dress Garment Full body Solid Black Dark Black Jersey Basic Ladieswear Ladieswear Womens Everyday Basics Jersey Basic Calf-length jersey dress with draped sides, short cap sleeves with sewn-in turn-ups, and gathers at one side.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/061/0611235001.jpg
0642739001,0642739,Britney,265,Dress,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Knee-length dress in airy crêpe with a V-shaped opening and pleated section at the front, long sleeves with buttoned cuffs, and a straight-cut hem. Unlined.","Britney Dress Garment Full body Solid Black Dark Black Dress Ladieswear Ladieswear Womens Everyday Collection Dresses Ladies Knee-length dress in airy crêpe with a V-shaped opening and pleated section at the front, long sleeves with buttoned cuffs, and a straight-cut hem. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/064/0642739001.jpg
0657209001,0657209,Nutella,265,Dress,Garment Full body,1010017,Stripe,33,Dark Orange,4,Dark,3,Orange,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length, sleeveless dress in a patterned weave with an elasticated frill trim at the top, narrow, adjustable shoulder straps and a seam with a flare to the hem. Unlined.","Nutella Dress Garment Full body Stripe Dark Orange Dark Orange Dress Ladieswear Ladieswear Womens Everyday Collection Dresses Ladies Calf-length, sleeveless dress in a patterned weave with an elasticated frill trim at the top, narrow, adjustable shoulder straps and a seam with a flare to the hem. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/065/0657209001.jpg
0710108003,0710108,Cia,265,Dress,Garment Full body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,Maxi dress in softly draping satin in a narrow cut at the top with a V-shaped opening at the neckline and an elasticated drawstring waist. Lined bodice.,Cia Dress Garment Full body Solid Dark Blue Dark Blue Dress Ladieswear Ladieswear Womens Tailoring Dresses Ladies Maxi dress in softly draping satin in a narrow cut at the top with a V-shaped opening at the neckline and an elasticated drawstring waist. Lined bodice.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/071/0710108003.jpg
0554811029,0554811,Rihanna,265,Dress,Garment Full body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Short dress in slub jersey made from a modal and cotton blend. Short cap sleeves with sewn-in turn-ups, a narrow, elasticated seam at the waist, side pockets and a gently flared skirt.","Rihanna Dress Garment Full body Solid Greenish Khaki Dark Khaki green Jersey Basic Ladieswear Ladieswear Womens Everyday Basics Jersey Basic Short dress in slub jersey made from a modal and cotton blend. Short cap sleeves with sewn-in turn-ups, a narrow, elasticated seam at the waist, side pockets and a gently flared skirt.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0554811029.jpg
0879242008,0879242,Zoë dress,265,Dress,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Short, sleeveless, straight-cut dress in softly draping satin with a small pleated stand-up collar that ties at the back of the neck, and a small opening at the back. Lined.","Zoë dress Dress Garment Full body Solid Black Dark Black Dress Ladieswear Ladieswear Womens Tailoring Dresses Ladies Short, sleeveless, straight-cut dress in softly draping satin with a small pleated stand-up collar that ties at the back of the neck, and a small opening at the back. Lined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/087/0879242008.jpg
0694182002,0694182,Han sleeve,265,Dress,Garment Full body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Knee-length dress in woven fabric with short cap sleeves and a double layer at the top. Concealed zip at the back, a seam at the waist and a pleated skirt. Lined.","Han sleeve Dress Garment Full body Solid Dark Blue Dark Blue Dress Ladieswear Ladieswear Womens Tailoring Dresses Ladies Knee-length dress in woven fabric with short cap sleeves and a double layer at the top. Concealed zip at the back, a seam at the waist and a pleated skirt. Lined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/069/0694182002.jpg
0639332004,0639332,Disa dress,265,Dress,Garment Full body,1010016,Solid,93,Dark Green,2,Medium Dusty,19,Green,1912,Woven Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1001,Unknown,Dress in a silk weave with a concealed zip at the back with a concealed hook-and-eye fastening at the top. Short trumpet sleeves and a tie belt at the waist. Lined.,Disa dress Dress Garment Full body Solid Dark Green Medium Dusty Green Woven Premium Ladieswear Ladieswear Womens Premium Unknown Dress in a silk weave with a concealed zip at the back with a concealed hook-and-eye fastening at the top. Short trumpet sleeves and a tie belt at the waist. Lined.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/063/0639332004.jpg
0834842001,0834842,Azalea Dress,265,Dress,Garment Full body,1010001,All over pattern,71,Light Blue,3,Light,2,Blue,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short, sleeveless dress in shimmering voile made from a Tencel™ lyocell blend. Pleats at the top and a deep opening at the back with a concealed button at the top and zip at the bottom. Seam at the waist and a fitted, pleated skirt that flares to the hem. Lined in airy jersey.","Azalea Dress Dress Garment Full body All over pattern Light Blue Light Blue Dress Ladieswear Ladieswear Womens Everyday Collection Dresses Ladies Short, sleeveless dress in shimmering voile made from a Tencel™ lyocell blend. Pleats at the top and a deep opening at the back with a concealed button at the top and zip at the bottom. Seam at the waist and a fitted, pleated skirt that flares to the hem. Lined in airy jersey.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/083/0834842001.jpg
0834367002,0834367,Magnolia Dress,265,Dress,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short, fitted dress in a lightly crêped weave with a double-layered shawl collar and a deep V-neck with a concealed hook-and-eye fastener. Shoulder pads and puff sleeves with padding at the top to create a defined silhouette, wrapover front with a concealed press-stud at the waist, and a seam at the waist with pleats front and back. Satin lining.","Magnolia Dress Dress Garment Full body Solid Black Dark Black Dress Ladieswear Ladieswear Womens Everyday Collection Dresses Ladies Short, fitted dress in a lightly crêped weave with a double-layered shawl collar and a deep V-neck with a concealed hook-and-eye fastener. Shoulder pads and puff sleeves with padding at the top to create a defined silhouette, wrapover front with a concealed press-stud at the waist, and a seam at the waist with pleats front and back. Satin lining.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/083/0834367002.jpg
0609014002,0609014,W Perth play suit EQ,267,Jumpsuit/Playsuit,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,"Jumpsuit in a viscose weave with a V-neck and frill-trimmed sewn-in wrapover at the top. Narrow double shoulder straps that cross at the back, a concealed zip in the side, an elasticated seam at the waist and straight, ankle-length legs. Unlined.","W Perth play suit EQ Jumpsuit/Playsuit Garment Full body Solid Black Dark Black Equatorial Assortment Ladieswear Ladieswear Womens Everyday Collection Unknown Jumpsuit in a viscose weave with a V-neck and frill-trimmed sewn-in wrapover at the top. Narrow double shoulder straps that cross at the back, a concealed zip in the side, an elasticated seam at the waist and straight, ankle-length legs. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/060/0609014002.jpg
0911893001,0911893,Abu jumpsuit,267,Jumpsuit/Playsuit,Garment Full body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length boiler suit in lightweight cotton twill with a collar and press-studs at the front. V-shaped yoke front and back, chest pockets and patch front pockets. Long sleeves with sewn-in turn-ups, an elasticated seam and belt with press-studs at the waist and wide, gently tapered legs.","Abu jumpsuit Jumpsuit/Playsuit Garment Full body Solid Light Pink Dusty Light Pink Trouser Ladieswear Ladieswear Womens Everyday Collection Trousers Ankle-length boiler suit in lightweight cotton twill with a collar and press-studs at the front. V-shaped yoke front and back, chest pockets and patch front pockets. Long sleeves with sewn-in turn-ups, an elasticated seam and belt with press-studs at the waist and wide, gently tapered legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/091/0911893001.jpg
0873604005,0873604,SILVER DRESS (1),265,Dress,Garment Full body,1010016,Solid,33,Dark Orange,5,Bright,3,Orange,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Short, V-neck dress in jersey with narrow, tie-top shoulder straps and gathered seams at the waist and hips for added width and soft draping. Unlined.","SILVER DRESS (1) Dress Garment Full body Solid Dark Orange Bright Orange Jersey Ladieswear Ladieswear Womens Casual Jersey Fancy Short, V-neck dress in jersey with narrow, tie-top shoulder straps and gathered seams at the waist and hips for added width and soft draping. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/087/0873604005.jpg
0816166010,0816166,Sorrel,265,Dress,Garment Full body,1010001,All over pattern,21,Light Yellow,1,Dusty Light,8,Yellow,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short, straight-cut dress in woven fabric with a small stand-up collar and V-neck opening at the top. Dropped shoulders, short sleeves with sewn-in turn-ups, and a rounded hem. Slightly longer at the back. Unlined.","Sorrel Dress Garment Full body All over pattern Light Yellow Dusty Light Yellow Dress Ladieswear Ladieswear Womens Everyday Collection Dresses Ladies Short, straight-cut dress in woven fabric with a small stand-up collar and V-neck opening at the top. Dropped shoulders, short sleeves with sewn-in turn-ups, and a rounded hem. Slightly longer at the back. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/081/0816166010.jpg
